wallet,totalDepositedUSD,totalBorrowedUSD,totalRepaidUSD,totalWithdrawnUSD,activityCount,uniqueTokens,creditScore
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,1.104919290109667,0.0,0.0,0,1,1,300.00000000000006
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,100258011562879.3,100164753254021.52,100825387440922.06,0,29,6,300.53075396555374
0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28,0.22749687452370282,0.0,0.0,0,1,1,300.00000000000006
0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf,1.0231512093005437,0.0,0.0,0,1,1,300.00000000000006
0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,3.645757225113622e+16,3524217629440006.5,3507641879437889.5,0,180,7,534.0885612937132
0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,2075816769171181.8,5776.092744518688,2511.515080225589,0,149,7,313.59883486948127
0x04f1fc616db817879898aa1635d574593f227b4e,34057.1203896735,9823.079902970414,4866.077595512919,0,145,6,300.0000000001716
0x04f240a979ad95e8a88286515c2d8599f28d71b5,4754373148.44654,0.0,0.0,0,1,1,300.00003114626315
0x04f254950c0edc6c302d0dfbdd247b2ebf303a7b,1.8076441894087945,0.0,0.0,0,1,1,300.00000000000006
0x04f2622ab4624a554e3c036cce245508d10a24c4,4.479502841978379,0.0,0.0,0,3,1,300.00000000000006
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,164.39249970575838,73.37512439776471,73.3751415129359,0,10,1,300.000000000001
0x04f2c1bc52e361bc08d4561996a9f2bd55673be0,2.1215701982471478,0.0,0.0,0,3,2,300.00000000000006
0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,0.37553602331928326,0.0,0.0,0,2,1,300.00000000000006
0x04f36041728f59a4826229f8887aaacbd7ad4ab7,0.0,0.0,0.0,0,1,1,300.0
0x04f3b912d38ca5a151b69d7e00df3535fdbea00c,1.1017110519185693,0.0,0.0,0,1,1,300.00000000000006
0x04f4a65b8953363a618e63802ffec52341ae2418,0.0,0.0,0.0,0,2,2,300.00000000000006
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,803.3541739574466,177.49931100396535,0.0,0,30,3,300.00000000000375
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,263.93727503212784,159.52968620716373,159.71693792609045,0,6,1,300.00000000000153
0x04f5c67be870758e6d5200a15f7722b471ebb821,6.728328842359077,3.361957833012464,0.0,0,10,1,300.00000000000006
0x04f648bb839033bba7c6341529bd7dd6fd6d413e,346852.3034995408,4.403675886421855e+16,4.405284114691817e+16,0,148,5,300.0
0x04f697d98ce1f8474e39080cd83f5f6c0c1c3566,1.1075327819648737,0.0,0.0,0,1,1,300.00000000000006
0x04f6bf8745b567f40cc01a330f128b6a4924ee49,1.5988264151301228,0.0,0.0,0,1,1,300.00000000000006
0x04f7668e8c18066cb8f5c808abc6a31776d45b50,1.1205213877679288,0.0,0.0,0,1,1,300.00000000000006
0x04f8dbe39e3bc4bbdf514563f1e63acd040edcae,19.645380900036056,6046694170754.933,0.0,0,2,2,300.0
0x04f9badc15f3c5af9851b72753bf3f81c138199d,0.12508703683084907,0.0,0.0,0,1,1,300.0
0x04fa883269422682eefb7dda4ebfd66859e0fe63,0.07504701240000013,0.015009402480000026,0.0,0,2,1,300.00000000000006
0x04fb136989106430e56f24c3d6a473488235480e,179977.7017379682,160017.62535445153,19161.484646409495,0,474,7,300.0
0x04fc359e0a815db4ee2498873da41a0143a594aa,32767.135037217027,5.928040318256753e-07,5.928040318256753e-07,0,4,2,300.0000000002147
0x04fc43e8f4da7fbae135cb0ae73b8913d8e044d8,2384.0681986128643,705.3817387576344,707.4913799265249,0,97,6,300.000000000015
0x04fda72d3a0dbbfa6793a604cedb5e5631750df2,0.5080493744366643,101368076629.60146,0.0,0,2,2,300.0
0x04fdac80b3ca0b9066bd275f176dc807e3908a8e,3993484842115447.5,8230.856014759085,8243.528289577742,0,66,8,326.16162550006635
0x04ff89258f0a198a5e4eae633e23ec775c9e9bd1,0.0,0.0,0.0,0,1,1,300.0
0x04ff9dd102dedd2eff35669ee390088e7fc86799,268.54190415767727,0.0,0.0,0,2,1,300.00000000000176
0x05014b4f8d9230eee9660f5f6eba4f0597d6bd86,0.01822096425556268,0.00442256413969968,0.0,0,2,1,300.00000000000006
0x0501ce52054d546b62045da91647212e00d85f9e,10456.131373687667,666739104217567.4,666739104217567.4,0,4,2,300.0
0x050484aa3d8c76fe796065d087d27ec6f65eeb2e,1.3588747252874587,0.0,0.0,0,1,1,300.00000000000006
0x0504cced39e796912c3561e419d9853f2c8edb46,2200.296780934803,0.0,0.0,0,2,1,300.00000000001444
0x0505116ac892a4ef2aa69c564ce9e979ed64b365,1.2067805071537276,0.0,0.0,0,1,1,300.00000000000006
0x050549548f99459d428600bee674a74694230e66,1047.4704745050499,0.0,0.0,0,2,1,300.0000000000069
0x0505a6505a8eccacaa8df452a8cef062ccb5009b,0.0,0.0,0.0,0,1,1,300.0
0x0505bad45bc350d3fdcd670800343626696d5ec6,478.7385719482678,240.51331068244986,2.926319324266216,0,38,7,300.0000000000012
0x0505d4ef991d3b14402e72e1ab9e3aa59f55f922,2.80392821961325,0.0,0.0,0,1,1,300.00000000000006
0x05065b24176036224ef342720c6ed16dbd63e60e,9.135062203944278,0.0,0.0,0,1,1,300.0000000000001
0x05066984aed3b7fc5416009da73b484ed6ad32a8,0.0,0.0,0.0,0,3,1,300.00000000000006
0x05069a643656f4d38df42b054c3c25ce75c53cfb,591156534152300.5,357281570113896.25,149697823810303.38,0,129,8,301.7727195505644
0x05070c5b87fb811ad523053e8d0ddc1de663676a,34593.486374057786,4869442598086116.0,594723701392992.5,0,13,2,300.0
0x050720de5b724af8082190ae387174f5fe472d4b,1042.2257330339507,542.5123465647739,542.8180473833878,0,12,3,300.0000000000062
0x050748fc07e2d0d53700c064080b9602ef427af8,0.34095713815031903,0.17047856975678907,0.0,0,2,1,300.00000000000006
0x0507e072424cfede022924eb8e6ad3e26144dbaa,108.88901237958787,0.0,0.0,0,2,1,300.00000000000074
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,1.7010860267109378,0.0,0.0,0,1,1,300.00000000000006
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,1.2348902576036277e+17,4.232654215144938e+17,3.245348902541874e+17,0,288,8,300.0
0x0509083749716b68f0fdb490a59ca62f2cffebb9,0.0,0.0,0.0,0,304,1,300.0000000000004
0x0509136da13c1775aa7237d63a63f435cdb23197,39.33427974480078,0.0,0.0,0,2,1,300.0000000000003
0x05097c27631f3c41237c7abef075c4b8e281eae7,891529075834964.5,1.1585141074043236e+16,1.2275490417975352e+16,0,134,7,300.0
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,1.5393163763749718,0.0,0.0,0,3,2,300.00000000000006
0x050b2acf987f60bbfac8a8312a5c84c781058b52,82.2099610880001,35.55986758800004,0.0,0,2,2,300.0000000000003
0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9,0.17818667865893892,0.0,0.0,0,1,1,300.00000000000006
0x050b9861eb66bbee28c7057c7af7b1a33ca50730,0.2235457714511443,0.0,0.0,0,1,1,300.00000000000006
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,8045.8523856371985,4381.17359220412,2601.5485739070086,0,30,2,300.0000000000331
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,2.0434365150995397,0.028256871398154405,0.028256871398154405,0,6,2,300.00000000000006
0x050cf8ea7593b7bb1f51c191dbcb75bfba775951,1.0127922680472974,0.0,0.0,0,1,1,300.00000000000006
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,42446703472853.43,1663.1527395066933,303.5904678323976,0,79,8,300.2780716100906
0x050e68c5c08af60e96a029790429280173a0e3ae,2.2521683489091147,0.0,0.0,0,2,1,300.00000000000006
0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,1.5729493394680678e+16,3.387195376897363e+17,2.5602171884853795e+17,0,442,7,300.0
0x050ee970027f0aa640f5aa9c41711cc0c8394c08,0.991410675327593,0.0,0.0,0,1,1,300.00000000000006
0x050eff11eb0b016fd8cf4d4f564584626f09ee60,600124707000000.1,349.8511729969824,350.5116038811955,0,8,3,303.93146298498505
0x0510840e9e4c409e787032092cd6b5e254ac7398,146.01362436488068,0.0,0.0,0,1,1,300.00000000000097
0x05119e9c19a50e66cc085b2dd2730897f470747f,720818135866076.4,1245.5786864937497,20.073364783216572,0,8,2,304.72213489463445
0x0511ff29c615e4b1065da22819195b7080a1ff28,328.29533589295113,179.63367375808278,71.03455119669704,0,16,3,300.00000000000114
0x051203d8cbd5bec7c146f2069732f2f702090bc6,164881.53254381212,0.0,0.0,0,2,1,300.0000000010802
0x051223e88f14ac86df41c922708e5cefda143be9,0.0,0.0,0.0,0,1,1,300.0
0x051322e63857114edb8fd44e4bc3f857455a04f7,523.4148370328397,0.0,0.0,0,9,5,300.0000000000036
0x0513daff1a6ce3102010486fef7d04b2c58b48e3,1.0680631453140743,0.0,0.0,0,1,1,300.00000000000006
0x051464267416f04a0b38b081f7f6eb150a588dfb,64452.10442929697,25262.196220873844,15804.75595224169,0,48,5,300.00000000031497
0x0514b16bf0189ad858d11a0d07ff2c9184b43725,1.1038304599263296,0.0,0.0,0,1,1,300.00000000000006
0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc,4.362380094773808e-09,0.0,0.0,0,2,1,300.00000000000006
0x0514f902f3334cd844e622604adcf9925889482c,0.02747874020846537,0.0,0.0,0,1,1,300.0
0x051682b8fe0c234966e0951432375155b292a5b4,2.2348542532051976,0.0,0.0,0,2,1,300.00000000000006
0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1.0176668759218943,0.0,0.0,0,1,1,300.00000000000006
0x05182e579fdfcf69e4390c3411d8fea1fb6467cf,538.34278859401,106.57972790126584,0.0,0,9,2,300.0000000000026
0x051886c7bef4b86906cb0994f14a4f6a1d120a7b,1952.4009956576037,72.8658339966808,0.0,0,4,3,300.0000000000122
0x0519064e3216cf6d6643cc65db1c39c20abe50e0,2.463293716456702,0.0,0.0,0,1,1,300.00000000000006
0x05190ff26392bd741bb32dab2e595c91f5fb3fbe,0.001301962257804045,0.0,0.0,0,1,1,300.0
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,1678.4809181222595,491.0472619332904,0.0,0,4,2,300.00000000000654
0x051a6bf6bd50213d8b14f77dd427be815526f4bb,1.0987794415303487,0.0,0.0,0,1,1,300.00000000000006
0x051a6fe65a216f7707a920576fbcbf5f5793d1dc,0.9940199172327224,0.0,0.0,0,2,1,300.00000000000006
0x051ae28151a68cceea5e234694b82c913a802fb9,622.2616418211757,64.21291734991954,63.48133625141647,0,5,2,300.00000000000404
0x051b2dead3264561e278a155911993dd2bfcbc81,3319.3836081233712,0.0,0.0,0,4,2,300.0000000000218
0x051b903060920fc5751479a85ad5340587267a53,503743161818120.56,302429009722965.3,300967063331437.8,0,39,6,302.89232017474006
0x051ba1cf67593ea9e697a1039c549cc94660c4b2,9785.416573266048,4506.101471094855,0.0,0,24,3,300.0000000000229
0x051ca9ee1263a1d2a6d25d7c284a2ae9c3edbd7b,2473.3571945327303,590.9965859268303,0.0,0,6,1,300.0000000000108
0x051cab78ddf14edf3e1d1f7c2603a0678c2391fc,0.14018219599973847,0.0,0.0,0,1,1,300.00000000000006
0x051ccd4de7b36fcfeb4dc27d41c1072e49be2b23,22.16908170929248,0.0,0.0,0,2,1,300.00000000000017
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,225.0424287835036,8792.675792133774,17579.807701846396,0,9,4,300.0000000000592
0x052108739ecbdd1d5403b0a2b355ec923f571f00,1.1065205649045815,0.0,0.0,0,1,1,300.00000000000006
0x05213c2454da275bd773f84ba56d9c10642c7df1,1.0723777606233202,0.0,0.0,0,1,1,300.00000000000006
0x05220a8663909f5f2bd9ceb393d7f7bd7383c8af,0.560865078387132,0.2804325402386472,0.0,0,2,1,300.00000000000006
0x05221bda932f2114920efcb7a4912c9168414b9d,1.1533885751262465,0.0,0.0,0,1,1,300.00000000000006
0x052284d77bd1c34602ecec02b72ac2017e18d87e,940.7221274067658,0.0,0.0,0,107,1,300.0000000000063
0x052370f3278cd2ad96be34bacc1748ebf8c99056,14228.336035750928,8037.754184833543,1695.7324906936326,0,53,3,300.00000000003297
0x052448ee943e1779101704f81e1284e4862d1942,2445.2789625025684,0.0,0.0,0,3,1,300.00000000001603
0x0524849b35de1273b41918ce5c0f5b260a4bd033,264483.58906819805,179915.64360221385,179368.53443720774,0,56,5,300.0000000014928
0x0524c91701fcc461c90b3120769b5f295f706a16,23508355049225.723,1979680116720788.8,1980571404544782.2,0,41,6,300.0
0x0524e7c0c1ae860b58089c747544db7393a0e5d9,28989870045039.93,45.6631280629152,18.734474825080103,0,19,7,300.1899148621814
0x0524f2b8765ee3a1a033311ddc9e2dcaad34b8c3,90618099866240.52,100.10068290108407,100.13742751758203,0,83,6,300.5936461226115
0x05250b39a5c97c289c79ce2c83f3af8dd60aa438,1791.7337698688673,895.8668849344336,1027.1968769114192,0,6,1,300.00000000001165
0x05255995c8c766e4f71c48c0dd3c3e001d9a34d2,15204.233281710403,4591.941072825123,4591.941072825123,0,4,2,300.0000000000936
0x052564eb0fd8b340803df55def89c25c432f43f4,1394649.6430206497,0.0,0.0,0,7,3,300.00000000913656
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,948.0627591784611,360.29297996647716,360.9679623561668,0,8,3,300.00000000000585
0x05275affa4b235deacf99e490f3834273c15ea8b,1.739174078539604e+17,6.006967054737627e+17,6.000506000492156e+17,0,281,8,647.2250166742349
0x05279be7b95aadfd686d24fcf6740869c81b7532,4623159175399264.0,3393977951623501.5,3404579989362980.5,0,98,6,325.9231740924992
0x05282c4ea521f6fd25e1b9c76473cea27bf6c978,2.1116972101756497,0.0,0.0,0,2,1,300.00000000000006
0x0528f588718437c2bd3d9e4e1965bd570a4c7d6c,140.9683294775463,153.36536261034735,0.0,0,5,4,300.0
0x05293c6f76202cf49be925f9a0d33683d98cc4e3,126.217142346012,372757799371338.7,257972317734772.8,0,13,4,300.0
0x0529f37ba9fd772949d3652253dd2f1dfc1c5e51,0.0,0.0,0.0,0,2,2,300.00000000000006
0x052a44f7e4213413b9b9440ded0175a3b43bffc1,48259621641463.15,37.30089820556935,0.0,0,3,2,300.31615248287494
0x052aa8fc90fb8b964a6b64440f0f3d2c76ab22c1,0.23664328164606638,0.0,0.0,0,1,1,300.00000000000006
0x052afaf0299673d62d22fd60d585fb6f0284ec47,10121.06849204126,1005638032105489.5,1000650343718603.4,0,8,3,300.0
0x052b70ff5218bad93364a7ddfe87d0e718417ad6,0.0,0.0,0.0,0,6,1,300.00000000000006
0x052c68abe8e4bf0b78925e488b98f6fdc18a3af9,22034.667017707063,0.0,0.0,0,9,1,300.0000000001444
0x052c84174b1cb5537644b54db4ddb01cbd45c209,17.946972041090245,0.0,0.0,0,6,1,300.00000000000017
0x052ca94ed9ccfe1f84844ec9b4705c13279f1fd9,1279880108174076.8,749234335154445.1,751155354865506.6,0,30,1,307.4180361329842
0x052cd92257aa17b3f965c4b0d3f51f0d223c6950,744336856670.3032,0.022383628752947433,0.0,0,4,2,300.00487620783855
0x052dbf52c7343268d5fe56d226ddc0405d762018,0.0,0.0,0.0,0,1,1,300.0
0x052dd804d18dc7069beda8d0131e9675adcd28ac,1.3802465342314434,0.0,0.0,0,1,1,300.00000000000006
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,3856.61370897301,1943.5927053972976,957.4119849925979,0,15,3,300.00000000001506
0x052f348a45620f2c26926d2b58548c7eaeadf870,7.535878926306859e+16,7399572339143807.0,7396031004411279.0,0,166,7,783.9583358099554
0x052f3e2d4982fd668783f2a04c17a2235c003fae,2880.873229794684,771.9467235846005,771.9467235846005,0,4,2,300.0000000000179
0x052f97b6d5fbb925ec65f963bab19b444798b568,310.31531657618814,118.17618873257553,118.02008028781461,0,13,3,300.000000000002
0x052fc1d7121066a22c03f9332afca1653e0942e3,0.7784768415166388,0.3892384298540161,0.0,0,2,1,300.00000000000006
0x053100aa9ed77bca3ed27573ffbad2b7faa72a79,1.0169254853223542,0.0,0.0,0,1,1,300.00000000000006
0x05315653e6e5bc09c383e71062a1387e1c5ce341,117.07158092097136,1.9975697208000032,1.9975707195848638,0,9,4,300.00000000000085
0x05318780cf680ef49f9aa4edb40b628462029bd6,2.3633628605565957,1.1576369709104468,1.161995624632655,0,32,2,300.0000000000001
0x0531f17900e2f7f4154becfeb0516007a09729ea,8.079360725290145e-08,249.97781479362712,0.0,0,4,3,300.0
0x05326fde303451b63753075f3c091df65f9b971f,1.1049005423510667,0.0,0.0,0,1,1,300.00000000000006
0x05327ca0590e721d5af0549ec40415d05155a2a4,5372070331811485.0,9490.97348590346,7014.652938097047,0,25,5,335.19284478023707
0x05330bd13edbd6bb1f1ebede8d9f8b0fa592f0ad,0.0,0.0,0.0,0,1,1,300.0
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,367345989818233.06,608.367684286586,304.9150448670433,0,40,5,302.40651175465007
0x0533f08678d7d469891b7c0e99a2de74a062dccb,4.907331764013716,0.0,0.0,0,2,1,300.00000000000006
0x0534dcad8d4644b71c3d55ac6cb39b0cf7db207f,0.0,0.0,0.0,0,16,5,300.00000000000017
0x05357b87b83de577fbd15bf6db068bdf364268cf,1.134370890621333,0.0,0.0,0,1,1,300.00000000000006
0x053595adf7b7058a39ff8aca7184f947232be62b,1810.7693838594105,0.0,0.0,0,2,2,300.00000000001194
0x0535da1ef42327b93c5e5b66899f492e115265e9,1.3838957958164404,0.0,0.0,0,1,1,300.00000000000006
0x053671da56cb9f5c55698244c95fcf1c706a54e7,0.002974851894990375,0.0,0.0,0,1,1,300.0
0x053688942c0eace50fca3f5629aa12024c09c954,6106.933931995251,998.8504741657761,0.0,0,24,4,300.000000000031
0x0536c03dd61edd33916990937ee83396214af259,1304.5749817717272,0.0,0.0,0,2,1,300.0000000000086
0x05372e0a7e9dfd298d104e33c1b04dd6952325ce,1.1419816417124673,0.0,0.0,0,1,1,300.00000000000006
0x0537662ab0a0ac7d63898be68d4510bccecf67c6,1.1138716523706707,0.0,0.0,0,1,1,300.00000000000006
0x0537cb86f771fe6f73655d06462547dccfc48709,0.04036290748017526,0.005425121973141837,0.0,0,2,1,300.00000000000006
0x05380b11e7518ac65774cf791ff2bf62f52932c6,245.1733023532952,0.0,0.0,0,1,1,300.00000000000165
0x0538146cff9325928f6394661fd6d0cc5b792edb,8262.029952769843,1559276913466036.5,1551778272677425.8,0,37,5,300.0
0x05385d702678e30c71fe795f9193fc12e1bd37b1,15335.354581273943,650485835810222.9,647485304783700.9,0,54,5,300.0
0x0538799ac9376cdd43c8a4fcb7541f395ddb70a8,0.09935904548103772,0.0,0.0,0,1,1,300.0
0x0538e7533263c20b597c170926c49cf5648cc478,1.0410544776429345,0.0,0.0,0,1,1,300.00000000000006
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,607.7114769661409,200.36826736622604,205.134131551118,0,10,2,300.0000000000038
0x05393e3a9e6bedfb8d42af2e4087c7944359619a,2.201124293587046e+17,2.2256958411862272e+17,91240410156301.7,0,29,4,300.0
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,2005998893331618.0,1402667777845491.5,1397550257887568.0,0,13,3,311.2634254515727
0x053a19dbc9fd177b7d71de03d9ff7475e89f9d53,686343282953390.6,200.8335024089553,200.3479324916471,0,13,6,304.49628748900113
0x053a7bb6ac7d9948fc73758f4b817699225ee9ae,2.222553942431822,0.0,0.0,0,2,2,300.00000000000006
0x053ab16a247321e312f3a8a2a0a8abda48707241,1060719.9091452984,499680.50834785023,399469.9282788264,0,21,4,300.00000000550654
0x053af8128054ed281c5183d435434cc043859160,7.285724763916551,0.0,0.0,0,2,1,300.00000000000006
0x053bb067126b2641a3696d0849b6957e99344530,28010.606134824287,8061.269938889871,0.0,0,9,2,300.00000000010965
0x053bd20363f94a4c832f7d3059fae9913558ecf9,2830500780203.2896,0.0,0.0,0,2,1,300.0185428277099
0x053bf51527d1df69a86f5362605f46cb42170a1d,2.259609878203448,0.0,0.0,0,2,1,300.00000000000006
0x053bf9ab3b044137eff39be4857eab5e3a40a239,8940086710877.207,554.2921059145395,547.1343394290865,0,12,3,300.05856719374486
0x053ca2dcbe7a5db7a86d6fadf6088bc56aa24f37,1.7738571897551023,0.0,0.0,0,1,1,300.00000000000006
0x053cd8b1c0b52ffe500807739e79cd5efe4eb00d,50.02969866205233,4.002375892964187,4.00089699879184,0,4,1,300.00000000000034
0x053d23c6a2e56621b4f3ecde0d00699a4e65b676,9.526615342650252e-05,0.0,0.0,0,1,1,300.0
0x053d78c61cd973711447e080d9aece1805999875,1.2990942004617447,0.0,0.0,0,1,1,300.00000000000006
0x053f4977dcda4506032c5ec230c31242fd123ee1,40489.309145593215,23727.060902092013,14465.617885953949,0,88,4,300.00000000016155
0x053fe1dc0b4635966e27def85934daf14d9b4c38,10.467971054132477,0.0,0.0,0,1,1,300.0000000000001
0x0540003bbd356a49bc2e74a3f8f872dc318dc46b,418677.9185275533,1.0219193997691573e+17,4.035038563394018e+16,0,91,4,300.0
0x05404b6f8990a4108150366adb572a870b137edc,1.3206379610142728e+16,2669747608804438.5,2660316240157663.5,0,473,8,382.9439187382271
0x05407ddf01b09c3a04694bf34cf717934c03209a,0.1733888726609105,0.0,0.0,0,1,1,300.00000000000006
0x0540a183be580660a4c7399311b080fe13b06a11,240590431199280.56,2507.6707362232996,0.0,0,58,7,301.5761263679951
0x054161306434f11bc27a980745a7e35f5e99cc17,14.916069585849883,11.024077176040016,0.0,0,3,1,300.0
0x0542e8f95f765b81cd6a08db37d914f664db5d3e,3984960955751.308,996240238937.827,0.0,0,3,1,300.0169687601634
0x0543c0669a824f5f4c1b5af7bd7dd73112656d39,1.007210733657337,0.0,0.0,0,1,1,300.00000000000006
0x0544c10cf254eede9711b9fb6cc803ff3c3bb628,0.15000641766722755,0.015750673864977104,0.0,0,2,1,300.00000000000006
0x0544ca49c5b41eaa5a150f44c158ea2018dbbe97,0.011191814376473716,0.0007540946598492195,0.0,0,2,1,300.00000000000006
0x0544d1c4276d8b42281cf967698a1501fbd8a5fd,1.5442883991432905,0.0,0.0,0,1,1,300.00000000000006
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,12497.728469625745,0.0,0.0,0,18,5,300.000000000082
0x05463e72f20d07cc76b2380d697985964d6bfa14,2.071409731782225,0.0,0.0,0,2,1,300.00000000000006
0x0547f0b062e31e283c58fb3b178523f4b26357f7,4.222750518246123,0.0,0.0,0,4,1,300.00000000000006
0x054a164d91efa1cf07c2f682d2c9d618c9076f85,7567.364369336829,2979.5513094707903,0.0,0,4,1,300.0000000000223
0x054b08dbe43a7e1bf00a03ce4cc9bddeb356eee2,917.9151531178866,0.0,0.0,0,17,4,300.00000000000614
0x054b2fbc2a88bd6f7219de60848c85ca7783d568,1.1079098398242548,0.0,0.0,0,1,1,300.00000000000006
0x054b4084307ba341e79624c84d808740cd229b8c,1.0769883855823712,0.0,0.0,0,1,1,300.00000000000006
0x054b49656de7546c6b5b69155cf5c620618af6e3,855.0348961609637,0.0,0.0,0,2,1,300.0000000000056
0x054cd5c13b59ec46a33dc96dfb9f99d38fd94d53,1.106736133690259,0.0,0.0,0,1,1,300.00000000000006
0x054d29d18b24b116cf1ec97526fdf92244ffdb85,3.1032867990206388,0.0,0.0,0,2,1,300.00000000000006
0x054d68e679dcc51ae2f9bd66d0e260947225d128,21125.30219035378,666702821666324.9,8156.743497410854,0,25,6,300.0
0x054e37b3dfe1cc195847a10cfe12fe9a524d594f,1.180771936675817,0.0,0.0,0,1,1,300.00000000000006
0x054e3d38670dd99c5404bd6dbb201f814d2fe4ee,1.1060024371169894,0.0,0.0,0,1,1,300.00000000000006
0x054ea615e687932d8fe9d8aa12608aa2870727ab,0.0,0.0,0.0,0,1,1,300.0
0x054ecf2c2c0e21576b16f6b9877e0d9f18740528,0.010913491586097534,0.0,0.0,0,1,1,300.0
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,2632.3148797136846,1126.7888422203446,976.0668613234317,0,76,5,300.00000000001484
0x054f3f0b924c04cffbb7da01758916c2ec2b8ab9,1.8213968191579412e+16,12276.424513448592,12037.493926909901,0,57,7,419.3211026302338
0x054f52abacec7481b912135356da0e893af5a36b,92361849840680.27,69051990179210.62,69167055242865.57,0,58,5,300.51550114572115
0x054fa0f8cde92f9fe429a514b7f050763178b064,14.54632283448942,0.0,0.0,0,2,1,300.0000000000001
0x054ff0420b375e27e43998a97a244eaa51e5b1cd,1.0937212170347552,0.0,0.0,0,1,1,300.00000000000006
0x054ffb629aae21f407a63e3ce78e9878d53c4450,0.11191814376473717,0.011191814376473716,0.0,0,2,1,300.00000000000006
0x055009e026b441f8c23fa03dd4956262c3e266e3,682.466397626275,0.0,0.0,0,4,1,300.0000000000045
0x0550dec49ceb48508c847161bb2486fff347d6fc,3124340760211514.0,1920257224089681.0,1130736554173831.5,0,30,5,311.745192927101
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,404.91226890158424,190.98253757875796,183.05165221205124,0,18,3,300.00000000000244
0x0551a19e92fb396e52d65d1de668d6ed7c7d9202,9906970813.586071,0.0,0.0,0,2,2,300.00006490132574
0x0552dc10c2f60ad861a34073b6a6959776649368,0.0,0.0,0.0,0,5,2,300.00000000000006
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,40176.54197922887,14953.948083342611,15761.378649795119,0,67,6,300.0000000002502
0x0553bbd6525c779c8d7b529b85c1fb04183df542,0.09857935023655005,0.0,0.0,0,1,1,300.0
0x0553d865f1b279d87fe296ad28af11b02a7274ef,814.1500443477162,151088354734682.66,150111117838876.7,0,12,5,300.0
0x055403dfcc60b0cb1205bab91a9001700a969f10,0.0032805321175966694,0.0,0.0,0,6,1,300.00000000000006
0x0554408aad2b092973f5b44f4325f8fd2a1d8376,10278.824673135794,0.0,0.0,0,2,1,300.00000000006736
0x05547ef01188a7ce563d44cb26391f1d24a51683,6624.984771288649,1558.4462208826671,1558.4462208826671,0,4,2,300.00000000004144
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,8561282287725013.0,18528.76204172481,18548.36002827428,0,22,4,356.08561691526546
0x055673880d2f505fd0a8ed40ed0bb96641100957,1.1029933302188102,0.0,0.0,0,1,1,300.00000000000006
0x0556817d5a64bff612ad0b13da3e9f026053b48d,1.0969871522717012,0.0,0.0,0,1,1,300.00000000000006
0x0556ba62cf5325e058d1ab758f76e9c0bb201ed9,1013012173376624.1,500.6655805433755,500.96972366161003,0,17,5,306.6363204455929
0x0556d8577f44cd4aa6d0fd89b6670e6ca2fa7fd6,89808895889086.34,60927847364454.23,0.0,0,13,1,300.0295447635601
0x0556e7b4190a2a17cf5d1c549b2fed7f34622a8c,0.22383628752947435,0.05595907188236859,0.0,0,2,1,300.00000000000006
0x055733d53eb3ddfb8395e9c9856dee0ec26283a8,2.926224842372612,0.0,0.0,0,1,1,300.00000000000006
0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896,1.7044452348914862e+16,2552879715751377.0,2566274124452754.0,0,138,6,408.41998983722226
0x05580b7f012c40f0ed632cac5452baf95e1628bc,5.080493744366644,1.0160987488733286,0.9924164154348138,0,4,1,300.00000000000006
0x05587a5e2cc8e154373ad05db9738ab3e672fb79,2016631925569879.0,1118.3804018690655,1018.2555193542257,0,52,5,313.2111104196159
0x0558ce4898b68ea1fc759fbfcbdfb902138147d3,0.0,0.0,0.0,0,1,1,300.0
